event_id,organization_id,user_id,feature_category,event_type,event_date,event_timestamp
EVT-0014219,ORG-0170,USR-01646,rocks,rock_created,2024-11-13,2024-11-13 08:53:43
EVT-0008192,ORG-0087,USR-00821,meetings,meeting_completed,2025-04-20,2025-04-20 17:21:46
EVT-0011972,ORG-0139,USR-01334,rocks,rock_completed,2024-12-01,2024-12-01 17:46:12
EVT-0008331,ORG-0090,USR-00840,scorecards,scorecard_updated,2025-03-21,2025-03-21 14:59:53
EVT-0004931,ORG-0049,USR-00529,meetings,meeting_created,2024-02-29,2024-02-29 17:30:56
EVT-0009032,ORG-0094,USR-00897,headlines,headline_created,2025-12-31,2025-12-31 15:46:41
EVT-0004532,ORG-0043,USR-00473,todos,todo_created,2025-08-08,2025-08-08 14:48:34
EVT-0007662,ORG-0081,USR-00781,scorecards,scorecard_score_entered,2024-05-16,2024-05-16 19:51:25
EVT-0012098,ORG-0141,USR-01339,meetings,meeting_completed,2025-10-25,2025-10-25 14:33:26
EVT-0004376,ORG-0043,USR-00479,todos,todo_created,2024-04-29,2024-04-29 13:08:47
EVT-0016285,ORG-0198,USR-01944,headlines,headline_created,2025-08-17,2025-08-17 11:03:58
EVT-0007680,ORG-0081,USR-00788,meetings,meeting_created,2024-06-13,2024-06-13 13:44:31
EVT-0014025,ORG-0168,USR-01607,meetings,meeting_completed,2025-03-30,2025-03-30 15:59:07
EVT-0011642,ORG-0137,USR-01307,todos,todo_created,2024-01-17,2024-01-17 04:48:29
EVT-0010498,ORG-0114,USR-01095,headlines,headline_created,2025-12-09,2025-12-09 05:55:18
EVT-0008889,ORG-0094,USR-00906,headlines,headline_created,2024-03-28,2024-03-28 13:29:37
EVT-0003944,ORG-0036,USR-00402,meetings,meeting_created,2024-03-03,2024-03-03 10:17:36
EVT-0007376,ORG-0077,USR-00745,scorecards,scorecard_updated,2023-12-29,2023-12-29 10:13:45
EVT-0013556,ORG-0159,USR-01527,scorecards,scorecard_score_entered,2026-02-15,2026-02-15 13:07:08
EVT-0007630,ORG-0081,USR-00795,scorecards,scorecard_updated,2024-02-20,2024-02-20 17:37:46
EVT-0003894,ORG-0034,USR-00395,todos,todo_completed,2025-09-28,2025-09-28 16:59:08
EVT-0007784,ORG-0081,USR-00790,issues,issue_created,2025-02-14,2025-02-14 08:59:08
EVT-0002544,ORG-0028,USR-00302,rocks,rock_created,2024-10-09,2024-10-09 10:56:29
EVT-0000947,ORG-0009,USR-00094,scorecards,scorecard_score_entered,2025-11-22,2025-11-22 17:29:22
EVT-0013268,ORG-0158,USR-01518,rocks,rock_updated,2024-11-20,2024-11-20 01:04:39
EVT-0016141,ORG-0198,USR-01940,meetings,meeting_created,2024-02-15,2024-02-15 17:24:04
EVT-0013118,ORG-0155,USR-01483,issues,issue_created,2025-07-04,2025-07-04 17:55:52
EVT-0013996,ORG-0168,USR-01597,todos,todo_completed,2024-12-11,2024-12-11 10:19:24
EVT-0014138,ORG-0169,USR-01640,rocks,rock_created,2025-02-11,2025-02-11 15:28:26
EVT-0008310,ORG-0090,USR-00840,rocks,rock_completed,2024-07-06,2024-07-06 10:10:47
EVT-0000752,ORG-0006,USR-00060,todos,todo_completed,2025-02-10,2025-02-10 16:56:10
EVT-0013767,ORG-0163,USR-01563,rocks,rock_updated,2025-03-14,2025-03-14 13:42:16
EVT-0003777,ORG-0033,USR-00392,scorecards,scorecard_score_entered,2025-12-13,2025-12-13 08:31:53
EVT-0008806,ORG-0093,USR-00895,todos,todo_created,2025-08-07,2025-08-07 10:26:15
EVT-0007725,ORG-0081,USR-00795,meetings,meeting_created,2024-09-04,2024-09-04 16:18:48
EVT-0010415,ORG-0114,USR-01109,headlines,headline_created,2025-10-18,2025-10-18 12:05:21
EVT-0011477,ORG-0134,USR-01254,todos,todo_created,2026-01-27,2026-01-27 14:25:12
EVT-0011966,ORG-0139,USR-01333,headlines,headline_created,2024-10-13,2024-10-13 08:08:20
EVT-0007731,ORG-0081,USR-00791,scorecards,scorecard_score_entered,2024-10-15,2024-10-15 06:56:13
EVT-0012079,ORG-0141,USR-01339,rocks,rock_created,2025-06-12,2025-06-12 09:57:17
EVT-0004204,ORG-0040,USR-00447,headlines,headline_created,2025-12-30,2025-12-30 08:07:57
EVT-0001003,ORG-0010,USR-00100,meetings,meeting_created,2024-08-19,2024-08-19 16:16:46
EVT-0014836,ORG-0180,USR-01751,todos,todo_created,2023-12-02,2023-12-02 14:27:06
EVT-0015522,ORG-0190,USR-01832,meetings,meeting_created,2026-01-03,2026-01-03 11:27:13
EVT-0000585,ORG-0005,USR-00047,rocks,rock_created,2024-12-24,2024-12-24 16:30:31
EVT-0004293,ORG-0042,USR-00471,meetings,meeting_created,2024-05-22,2024-05-22 14:53:28
EVT-0011476,ORG-0134,USR-01256,issues,issue_resolved,2026-01-12,2026-01-12 16:11:14
EVT-0001312,ORG-0013,USR-00146,todos,todo_completed,2025-05-28,2025-05-28 02:29:46
EVT-0008236,ORG-0089,USR-00834,meetings,meeting_created,2025-03-15,2025-03-15 16:50:20
EVT-0006191,ORG-0062,USR-00649,meetings,meeting_completed,2025-03-17,2025-03-17 12:18:05
EVT-0009592,ORG-0101,USR-00984,issues,issue_resolved,2025-05-04,2025-05-04 15:47:31
EVT-0014746,ORG-0179,USR-01738,todos,todo_completed,2024-12-25,2024-12-25 16:25:13
EVT-0001795,ORG-0023,USR-00242,issues,issue_created,2025-07-22,2025-07-22 00:32:10
EVT-0008679,ORG-0092,USR-00868,issues,issue_resolved,2025-05-03,2025-05-03 17:00:45
EVT-0007001,ORG-0071,USR-00726,meetings,meeting_completed,2025-05-24,2025-05-24 14:47:42
EVT-0011469,ORG-0134,USR-01256,meetings,meeting_completed,2025-09-25,2025-09-25 11:32:58
EVT-0006875,ORG-0070,USR-00700,meetings,meeting_completed,2025-03-09,2025-03-09 21:35:56
EVT-0006067,ORG-0062,USR-00644,meetings,meeting_created,2024-06-03,2024-06-03 10:14:06
EVT-0003590,ORG-0033,USR-00378,issues,issue_resolved,2024-10-06,2024-10-06 10:50:03
EVT-0004491,ORG-0043,USR-00493,scorecards,scorecard_updated,2025-04-16,2025-04-16 19:08:45
EVT-0000866,ORG-0008,USR-00085,issues,issue_created,2025-06-27,2025-06-27 11:46:53
EVT-0010974,ORG-0119,USR-01161,todos,todo_completed,2025-08-24,2025-08-24 13:45:07
EVT-0010603,ORG-0115,USR-01118,headlines,headline_created,2024-06-21,2024-06-21 21:37:16
EVT-0001970,ORG-0024,USR-00265,headlines,headline_created,2023-11-23,2023-11-23 12:27:05
EVT-0001624,ORG-0019,USR-00188,rocks,rock_created,2025-04-08,2025-04-08 09:04:20
EVT-0009182,ORG-0096,USR-00921,meetings,meeting_completed,2025-03-22,2025-03-22 17:06:15
EVT-0001002,ORG-0010,USR-00104,meetings,meeting_completed,2024-08-30,2024-08-30 09:22:50
EVT-0011126,ORG-0122,USR-01198,issues,issue_created,2025-03-03,2025-03-03 14:05:19
EVT-0001490,ORG-0016,USR-00177,meetings,meeting_created,2025-12-28,2025-12-28 08:19:41
EVT-0010672,ORG-0116,USR-01125,rocks,rock_updated,2025-04-02,2025-04-02 10:40:30
EVT-0001683,ORG-0021,USR-00198,meetings,meeting_completed,2025-06-29,2025-06-29 11:13:59
EVT-0014904,ORG-0180,USR-01750,rocks,rock_completed,2025-08-13,2025-08-13 14:05:25
EVT-0015617,ORG-0191,USR-01847,rocks,rock_completed,2025-06-11,2025-06-11 12:52:25
EVT-0004148,ORG-0040,USR-00448,headlines,headline_created,2025-07-20,2025-07-20 17:17:29
EVT-0001270,ORG-0013,USR-00138,meetings,meeting_completed,2024-11-30,2024-11-30 15:46:46
EVT-0001240,ORG-0012,USR-00132,scorecards,scorecard_updated,2025-10-27,2025-10-27 16:19:17
EVT-0009498,ORG-0101,USR-00990,issues,issue_resolved,2024-06-30,2024-06-30 10:39:44
EVT-0006170,ORG-0062,USR-00641,scorecards,scorecard_updated,2025-02-17,2025-02-17 12:01:46
EVT-0008038,ORG-0082,USR-00807,headlines,headline_created,2025-10-21,2025-10-21 12:13:12
EVT-0008890,ORG-0094,USR-00900,issues,issue_created,2024-03-05,2024-03-05 08:46:11
EVT-0007107,ORG-0072,USR-00730,scorecards,scorecard_updated,2024-08-02,2024-08-02 16:59:05
EVT-0009046,ORG-0094,USR-00897,scorecards,scorecard_updated,2026-02-10,2026-02-10 09:29:42
EVT-0002241,ORG-0024,USR-00273,meetings,meeting_completed,2025-10-11,2025-10-11 19:20:30
EVT-0007695,ORG-0081,USR-00782,issues,issue_created,2024-07-30,2024-07-30 22:13:04
EVT-0016511,ORG-0032,USR-00366,todos,todo_completed,2023-10-26,2023-10-26 10:39:57
EVT-0001965,ORG-0024,USR-00264,headlines,headline_created,2023-11-27,2023-11-27 10:10:19
EVT-0010706,ORG-0116,USR-01126,rocks,rock_created,2025-10-08,2025-10-08 02:35:38
EVT-0001597,ORG-0018,USR-00186,headlines,headline_created,2025-02-23,2025-02-23 08:28:54
EVT-0004269,ORG-0041,USR-00460,meetings,meeting_created,2025-12-24,2025-12-24 13:16:25
EVT-0003066,ORG-0030,USR-00342,scorecards,scorecard_score_entered,2025-10-06,2025-10-06 08:05:52
EVT-0008709,ORG-0092,USR-00864,issues,issue_resolved,2025-09-09,2025-09-09 16:21:22
EVT-0016635,ORG-0097,USR-00941,rocks,rock_completed,2025-06-28,2025-06-28 12:00:36
EVT-0013014,ORG-0155,USR-01468,todos,todo_created,2024-11-14,2024-11-14 16:28:57
EVT-0001430,ORG-0016,USR-00178,issues,issue_created,2024-03-12,2024-03-12 12:25:58
EVT-0008982,ORG-0094,USR-00900,issues,issue_resolved,2025-05-15,2025-05-15 12:44:17
EVT-0003100,ORG-0030,USR-00340,scorecards,scorecard_score_entered,2026-02-22,2026-02-22 14:22:48
EVT-0000708,ORG-0006,USR-00066,rocks,rock_completed,2023-12-06,2023-12-06 12:59:18
EVT-0004234,ORG-0041,USR-00459,rocks,rock_created,2025-06-27,2025-06-27 16:32:44
EVT-0004436,ORG-0043,USR-00489,scorecards,scorecard_updated,2024-10-01,2024-10-01 17:31:27
EVT-0003809,ORG-0033,USR-00373,rocks,rock_completed,2026-02-14,2026-02-14 10:22:17
EVT-0008803,ORG-0093,USR-00896,rocks,rock_completed,2025-07-18,2025-07-18 03:03:31
EVT-0012856,ORG-0150,USR-01446,todos,todo_completed,2025-11-01,2025-11-01 10:39:17
EVT-0011012,ORG-0120,USR-01172,issues,issue_resolved,2025-08-13,2025-08-13 14:47:45
EVT-0007787,ORG-0081,USR-00797,meetings,meeting_created,2025-02-02,2025-02-02 16:13:06
EVT-0012625,ORG-0147,USR-01410,headlines,headline_created,2025-07-25,2025-07-25 15:11:32
EVT-0011619,ORG-0136,USR-01282,meetings,meeting_completed,2026-01-28,2026-01-28 11:03:55
EVT-0014958,ORG-0181,USR-01770,rocks,rock_updated,2025-05-19,2025-05-19 17:35:36
EVT-0014562,ORG-0177,USR-01726,todos,todo_completed,2026-01-20,2026-01-20 15:01:13
EVT-0004736,ORG-0046,USR-00514,issues,issue_created,2024-06-17,2024-06-17 13:36:08
EVT-0010350,ORG-0114,USR-01093,meetings,meeting_completed,2025-06-30,2025-06-30 14:26:06
EVT-0008314,ORG-0090,USR-00841,issues,issue_created,2024-08-03,2024-08-03 09:34:40
EVT-0008968,ORG-0094,USR-00898,scorecards,scorecard_updated,2025-03-26,2025-03-26 16:49:21
EVT-0015814,ORG-0194,USR-01879,headlines,headline_created,2025-04-28,2025-04-28 16:37:51
EVT-0005119,ORG-0051,USR-00557,headlines,headline_created,2025-05-21,2025-05-21 08:23:24
EVT-0011386,ORG-0132,USR-01240,scorecards,scorecard_score_entered,2026-01-04,2026-01-04 08:42:58
EVT-0005601,ORG-0055,USR-00595,todos,todo_completed,2025-12-24,2025-12-24 14:01:49
EVT-0002679,ORG-0029,USR-00312,todos,todo_completed,2023-11-07,2023-11-07 11:34:20
EVT-0009321,ORG-0098,USR-00966,rocks,rock_completed,2023-12-01,2023-12-01 14:59:10
EVT-0013174,ORG-0155,USR-01486,headlines,headline_created,2026-01-19,2026-01-19 09:26:49
EVT-0011760,ORG-0138,USR-01314,meetings,meeting_completed,2024-08-03,2024-08-03 14:46:20
EVT-0002125,ORG-0024,USR-00273,scorecards,scorecard_updated,2024-12-03,2024-12-03 15:36:03
EVT-0014908,ORG-0180,USR-01750,issues,issue_created,2025-11-29,2025-11-29 13:33:23
EVT-0009190,ORG-0096,USR-00930,todos,todo_created,2025-04-30,2025-04-30 08:50:53
EVT-0000584,ORG-0005,USR-00052,meetings,meeting_created,2024-12-14,2024-12-14 16:19:40
EVT-0009526,ORG-0101,USR-00985,headlines,headline_created,2024-09-24,2024-09-24 13:34:50
EVT-0004714,ORG-0046,USR-00514,issues,issue_resolved,2023-11-24,2023-11-24 17:53:43
EVT-0002523,ORG-0028,USR-00310,headlines,headline_created,2024-05-05,2024-05-05 12:19:25
EVT-0014286,ORG-0171,USR-01657,meetings,meeting_completed,2024-03-22,2024-03-22 10:43:09
EVT-0003375,ORG-0033,USR-00390,rocks,rock_updated,2023-11-20,2023-11-20 14:46:01
EVT-0005738,ORG-0057,USR-00611,scorecards,scorecard_score_entered,2025-09-04,2025-09-04 12:01:46
EVT-0012304,ORG-0142,USR-01345,headlines,headline_created,2025-07-02,2025-07-02 09:50:51
EVT-0014482,ORG-0177,USR-01732,meetings,meeting_completed,2025-02-22,2025-02-22 01:19:52
EVT-0006062,ORG-0062,USR-00640,meetings,meeting_completed,2024-06-15,2024-06-15 13:11:02
EVT-0014903,ORG-0180,USR-01750,rocks,rock_created,2025-07-31,2025-07-31 17:51:16
EVT-0013921,ORG-0167,USR-01593,meetings,meeting_created,2024-02-12,2024-02-12 18:44:39
EVT-0015701,ORG-0192,USR-01860,issues,issue_resolved,2025-03-26,2025-03-26 03:40:17
EVT-0014665,ORG-0179,USR-01744,meetings,meeting_created,2023-09-07,2023-09-07 16:36:10
EVT-0008966,ORG-0094,USR-00897,headlines,headline_created,2025-03-17,2025-03-17 14:09:59
EVT-0015921,ORG-0195,USR-01894,meetings,meeting_completed,2025-07-07,2025-07-07 05:57:52
EVT-0009031,ORG-0094,USR-00903,scorecards,scorecard_score_entered,2025-12-01,2025-12-01 15:02:25
EVT-0000258,ORG-0002,USR-00031,headlines,headline_created,2025-03-31,2025-03-31 22:10:11
EVT-0011969,ORG-0139,USR-01334,rocks,rock_updated,2024-12-30,2024-12-30 11:20:17
EVT-0001399,ORG-0015,USR-00173,issues,issue_created,2023-05-19,2023-05-19 08:33:14
EVT-0015392,ORG-0190,USR-01837,meetings,meeting_completed,2024-09-15,2024-09-15 10:21:19
EVT-0001569,ORG-0017,USR-00181,rocks,rock_updated,2025-11-22,2025-11-22 13:48:16
EVT-0000133,ORG-0002,USR-00034,headlines,headline_created,2023-11-25,2023-11-25 06:07:58
EVT-0011191,ORG-0125,USR-01209,meetings,meeting_created,2024-09-23,2024-09-23 13:54:27
EVT-0006644,ORG-0068,USR-00679,rocks,rock_updated,2025-06-04,2025-06-04 11:08:13
EVT-0010677,ORG-0116,USR-01132,todos,todo_created,2025-05-14,2025-05-14 20:29:39
EVT-0007448,ORG-0077,USR-00745,issues,issue_resolved,2026-01-13,2026-01-13 13:38:32
EVT-0003806,ORG-0033,USR-00370,rocks,rock_created,2026-02-27,2026-02-27 15:31:55
EVT-0015762,ORG-0194,USR-01886,rocks,rock_updated,2024-02-02,2024-02-02 12:55:52
EVT-0014139,ORG-0169,USR-01642,headlines,headline_created,2025-02-20,2025-02-20 14:11:07
EVT-0015329,ORG-0188,USR-01820,headlines,headline_created,2024-12-17,2024-12-17 12:16:13
EVT-0004592,ORG-0043,USR-00474,todos,todo_created,2026-02-20,2026-02-20 16:13:55
EVT-0005225,ORG-0053,USR-00573,meetings,meeting_created,2023-09-30,2023-09-30 07:10:26
EVT-0002757,ORG-0029,USR-00315,todos,todo_completed,2024-07-11,2024-07-11 15:33:32
EVT-0009703,ORG-0102,USR-01000,meetings,meeting_created,2025-04-25,2025-04-25 08:41:47
EVT-0010747,ORG-0117,USR-01149,meetings,meeting_created,2023-07-22,2023-07-22 14:00:49
EVT-0005887,ORG-0062,USR-00656,todos,todo_created,2023-05-09,2023-05-09 12:38:38
EVT-0010609,ORG-0115,USR-01119,todos,todo_created,2024-08-02,2024-08-02 12:21:34
EVT-0015244,ORG-0186,USR-01815,rocks,rock_updated,2026-01-06,2026-01-06 13:45:10
EVT-0001875,ORG-0024,USR-00261,todos,todo_created,2023-03-20,2023-03-20 16:21:20
EVT-0002066,ORG-0024,USR-00280,rocks,rock_completed,2024-08-01,2024-08-01 14:26:06
EVT-0009451,ORG-0101,USR-00989,headlines,headline_created,2023-12-01,2023-12-01 10:39:43
EVT-0008801,ORG-0093,USR-00889,scorecards,scorecard_updated,2025-07-25,2025-07-25 08:02:15
EVT-0009320,ORG-0098,USR-00966,issues,issue_resolved,2023-12-31,2023-12-31 08:18:48
EVT-0015034,ORG-0182,USR-01781,meetings,meeting_completed,2024-12-19,2024-12-19 16:10:31
EVT-0011881,ORG-0138,USR-01331,rocks,rock_created,2025-11-20,2025-11-20 15:33:36
EVT-0008007,ORG-0082,USR-00810,meetings,meeting_created,2024-11-08,2024-11-08 09:04:06
EVT-0004509,ORG-0043,USR-00497,todos,todo_completed,2025-06-29,2025-06-29 09:16:00
EVT-0006457,ORG-0065,USR-00670,todos,todo_completed,2024-03-13,2024-03-13 10:10:51
EVT-0009933,ORG-0104,USR-01031,issues,issue_resolved,2025-05-26,2025-05-26 08:44:29
EVT-0008787,ORG-0093,USR-00880,scorecards,scorecard_updated,2025-06-17,2025-06-17 18:49:13
EVT-0010419,ORG-0114,USR-01110,headlines,headline_created,2025-10-30,2025-10-30 17:03:54
EVT-0003952,ORG-0036,USR-00401,issues,issue_resolved,2024-05-18,2024-05-18 12:11:21
EVT-0015726,ORG-0193,USR-01870,issues,issue_resolved,2025-11-29,2025-11-29 10:16:21
EVT-0015114,ORG-0183,USR-01795,headlines,headline_created,2025-06-07,2025-06-07 13:02:36
EVT-0007812,ORG-0081,USR-00797,issues,issue_created,2025-04-03,2025-04-03 12:42:42
EVT-0002006,ORG-0024,USR-00268,headlines,headline_created,2024-02-28,2024-02-28 09:34:55
EVT-0003881,ORG-0034,USR-00395,todos,todo_completed,2025-03-07,2025-03-07 12:16:10
EVT-0006459,ORG-0065,USR-00669,rocks,rock_created,2024-04-11,2024-04-11 14:00:54
EVT-0007377,ORG-0077,USR-00745,scorecards,scorecard_updated,2024-01-10,2024-01-10 13:55:26
EVT-0006620,ORG-0067,USR-00675,todos,todo_completed,2025-02-17,2025-02-17 17:23:45
EVT-0009758,ORG-0104,USR-01035,meetings,meeting_completed,2023-11-01,2023-11-01 15:53:55
EVT-0015535,ORG-0191,USR-01853,rocks,rock_completed,2024-05-22,2024-05-22 11:21:19
EVT-0013482,ORG-0159,USR-01528,todos,todo_completed,2025-01-01,2025-01-01 13:35:01
EVT-0015894,ORG-0195,USR-01893,rocks,rock_created,2025-03-17,2025-03-17 02:16:55
EVT-0015904,ORG-0195,USR-01894,meetings,meeting_created,2025-05-19,2025-05-19 01:34:21
EVT-0008219,ORG-0087,USR-00822,rocks,rock_updated,2025-11-14,2025-11-14 08:11:49
EVT-0011964,ORG-0139,USR-01333,headlines,headline_created,2024-10-04,2024-10-04 08:35:17
EVT-0007439,ORG-0077,USR-00744,rocks,rock_updated,2025-09-27,2025-09-27 13:34:24
EVT-0006513,ORG-0065,USR-00669,meetings,meeting_completed,2025-06-05,2025-06-05 16:07:48
EVT-0006480,ORG-0065,USR-00668,todos,todo_completed,2024-09-13,2024-09-13 14:22:28
EVT-0014475,ORG-0177,USR-01724,todos,todo_created,2025-01-20,2025-01-20 15:51:01
EVT-0012108,ORG-0141,USR-01340,rocks,rock_created,2026-02-21,2026-02-21 12:06:41
EVT-0002111,ORG-0024,USR-00262,meetings,meeting_created,2024-11-18,2024-11-18 17:16:21
EVT-0001715,ORG-0021,USR-00217,headlines,headline_created,2025-10-30,2025-10-30 17:23:28
EVT-0014168,ORG-0169,USR-01627,headlines,headline_created,2025-06-24,2025-06-24 16:51:23
EVT-0007826,ORG-0081,USR-00798,scorecards,scorecard_updated,2025-05-05,2025-05-05 16:12:27
EVT-0013572,ORG-0160,USR-01543,todos,todo_completed,2025-01-08,2025-01-08 17:10:28
EVT-0014997,ORG-0181,USR-01761,headlines,headline_created,2025-10-10,2025-10-10 11:05:20
EVT-0009407,ORG-0099,USR-00968,todos,todo_created,2024-12-13,2024-12-13 11:50:01
EVT-0015449,ORG-0190,USR-01826,issues,issue_created,2025-03-10,2025-03-10 01:24:21
EVT-0016347,ORG-0199,USR-01964,todos,todo_created,2024-07-19,2024-07-19 18:33:21
EVT-0006952,ORG-0070,USR-00690,meetings,meeting_completed,2025-12-15,2025-12-15 09:16:00
EVT-0015958,ORG-0195,USR-01892,issues,issue_created,2026-02-22,2026-02-22 10:39:51
EVT-0006182,ORG-0062,USR-00651,meetings,meeting_created,2025-03-16,2025-03-16 16:31:56
EVT-0016024,ORG-0196,USR-01898,rocks,rock_completed,2025-04-03,2025-04-03 06:46:05
EVT-0004651,ORG-0045,USR-00513,headlines,headline_created,2024-11-03,2024-11-03 23:38:14
EVT-0003095,ORG-0030,USR-00336,scorecards,scorecard_score_entered,2026-02-23,2026-02-23 01:06:10
EVT-0011044,ORG-0120,USR-01173,headlines,headline_created,2026-02-01,2026-02-01 10:59:38
EVT-0003424,ORG-0033,USR-00393,issues,issue_resolved,2024-01-10,2024-01-10 11:18:58
EVT-0015284,ORG-0188,USR-01819,headlines,headline_created,2023-06-16,2023-06-16 14:44:19
EVT-0008359,ORG-0090,USR-00846,rocks,rock_updated,2025-12-16,2025-12-16 11:05:15
EVT-0008282,ORG-0090,USR-00842,meetings,meeting_completed,2023-10-18,2023-10-18 11:29:13
EVT-0003735,ORG-0033,USR-00385,issues,issue_resolved,2025-09-20,2025-09-20 16:01:22
EVT-0011890,ORG-0138,USR-01317,rocks,rock_created,2026-01-06,2026-01-06 17:26:38
EVT-0000198,ORG-0002,USR-00031,todos,todo_created,2024-07-22,2024-07-22 08:18:07
EVT-0013170,ORG-0155,USR-01477,headlines,headline_created,2025-12-18,2025-12-18 15:09:03
EVT-0001573,ORG-0017,USR-00180,headlines,headline_created,2026-01-26,2026-01-26 16:10:09
EVT-0011936,ORG-0139,USR-01333,rocks,rock_created,2024-01-08,2024-01-08 10:34:41
EVT-0001344,ORG-0013,USR-00138,scorecards,scorecard_score_entered,2026-02-01,2026-02-01 12:20:27
EVT-0000789,ORG-0006,USR-00065,rocks,rock_updated,2026-02-05,2026-02-05 13:44:43
EVT-0013665,ORG-0163,USR-01555,headlines,headline_created,2023-10-27,2023-10-27 11:23:28
EVT-0012919,ORG-0152,USR-01461,issues,issue_created,2023-09-02,2023-09-02 13:23:11
EVT-0014116,ORG-0169,USR-01625,todos,todo_completed,2024-10-27,2024-10-27 09:29:18
EVT-0011989,ORG-0139,USR-01333,rocks,rock_created,2025-06-06,2025-06-06 11:03:47
EVT-0001759,ORG-0023,USR-00245,issues,issue_created,2025-02-13,2025-02-13 08:59:16
EVT-0014095,ORG-0168,USR-01609,rocks,rock_created,2026-01-20,2026-01-20 13:09:23
EVT-0001419,ORG-0016,USR-00176,issues,issue_resolved,2023-11-28,2023-11-28 08:02:29
EVT-0007451,ORG-0077,USR-00745,issues,issue_created,2026-02-03,2026-02-03 10:06:36
EVT-0004990,ORG-0049,USR-00527,meetings,meeting_created,2025-09-10,2025-09-10 15:43:54
EVT-0014889,ORG-0180,USR-01752,rocks,rock_updated,2025-04-03,2025-04-03 15:48:51
EVT-0014748,ORG-0179,USR-01737,rocks,rock_completed,2024-12-15,2024-12-15 16:24:05
EVT-0008693,ORG-0092,USR-00876,issues,issue_created,2025-07-08,2025-07-08 08:45:59
EVT-0006999,ORG-0071,USR-00728,rocks,rock_created,2025-04-11,2025-04-11 15:53:17
EVT-0013801,ORG-0163,USR-01567,meetings,meeting_completed,2025-11-05,2025-11-05 08:12:13
EVT-0004908,ORG-0048,USR-00523,meetings,meeting_created,2025-08-30,2025-08-30 20:53:20
EVT-0004784,ORG-0046,USR-00515,rocks,rock_created,2025-11-21,2025-11-21 15:27:03
EVT-0012223,ORG-0142,USR-01357,rocks,rock_created,2024-07-21,2024-07-21 09:27:11
EVT-0007960,ORG-0082,USR-00811,meetings,meeting_completed,2023-10-01,2023-10-01 14:32:33
EVT-0006326,ORG-0062,USR-00636,todos,todo_created,2026-01-13,2026-01-13 13:27:21
EVT-0002763,ORG-0029,USR-00318,rocks,rock_updated,2024-08-28,2024-08-28 17:18:19
